File summary (Tue Aug 14 20:59:59 2018)
---------------------------------------

Filename	Class	TestId (can be used as param to AllTests)	Number of Tests	Number of Suites	Number of manual Suites	Parent Class	has JUnit-BEGIN
../src/test/edu/internet2/middleware/grouper/validator/Test_Unit_API_EffectiveMembershipValidator_validate.java	Test_Unit_API_EffectiveMembershipValidator_validate	validator.Test_Unit_API_EffectiveMembershipValidator_validate	4	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/AllXmlTests.java	AllXmlTests	xml.AllXmlTests	0	8	3	?	1
../src/test/edu/internet2/middleware/grouper/xml/TestXml.java	TestXml	xml.TestXml	33	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/TestXmlExport.java	TestXmlExport	xml.TestXmlExport	9	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/TestXmlImport.java	TestXmlImport	xml.TestXmlImport	9	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/TestXmlReader.java	TestXmlReader	xml.TestXmlReader	3	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/Test_U_API_XmlExporter_internal_groupToXML.java	Test_U_API_XmlExporter_internal_groupToXML	xml.Test_U_API_XmlExporter_internal_groupToXML	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/Test_U_API_XmlExporter_internal_membershipToXML.java	Test_U_API_XmlExporter_internal_membershipToXML	xml.Test_U_API_XmlExporter_internal_membershipToXML	1	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/Test_U_API_XmlExporter_internal_subjectToXML.java	Test_U_API_XmlExporter_internal_subjectToXML	xml.Test_U_API_XmlExporter_internal_subjectToXML	1	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/Test_U_Util_XML_escape.java	Test_U_Util_XML_escape	xml.Test_U_Util_XML_escape	6	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/AllXmlExportTests.java	AllXmlExportTests	xml.export.AllXmlExportTests	0	18	0	?	1
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAttributeAssignActionSetTest.java	XmlExportAttributeAssignActionSetTest	xml.export.XmlExportAttributeAssignActionSetTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAttributeAssignActionTest.java	XmlExportAttributeAssignActionTest	xml.export.XmlExportAttributeAssignActionTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAttributeAssignTest.java	XmlExportAttributeAssignTest	xml.export.XmlExportAttributeAssignTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAttributeAssignValueTest.java	XmlExportAttributeAssignValueTest	xml.export.XmlExportAttributeAssignValueTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAttributeDefNameSetTest.java	XmlExportAttributeDefNameSetTest	xml.export.XmlExportAttributeDefNameSetTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAttributeDefNameTest.java	XmlExportAttributeDefNameTest	xml.export.XmlExportAttributeDefNameTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAttributeDefScopeTest.java	XmlExportAttributeDefScopeTest	xml.export.XmlExportAttributeDefScopeTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAttributeDefTest.java	XmlExportAttributeDefTest	xml.export.XmlExportAttributeDefTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAuditEntryTest.java	XmlExportAuditEntryTest	xml.export.XmlExportAuditEntryTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportAuditTypeTest.java	XmlExportAuditTypeTest	xml.export.XmlExportAuditTypeTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportCompositeTest.java	XmlExportCompositeTest	xml.export.XmlExportCompositeTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportFieldTest.java	XmlExportFieldTest	xml.export.XmlExportFieldTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportGroupTest.java	XmlExportGroupTest	xml.export.XmlExportGroupTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportMainTest.java	XmlExportMainTest	xml.export.XmlExportMainTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportMembershipTest.java	XmlExportMembershipTest	xml.export.XmlExportMembershipTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportMemberTest.java	XmlExportMemberTest	xml.export.XmlExportMemberTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportRoleSetTest.java	XmlExportRoleSetTest	xml.export.XmlExportRoleSetTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/export/XmlExportStemTest.java	XmlExportStemTest	xml.export.XmlExportStemTest	2	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/importXml/AllXmlImportTests.java	AllXmlImportTests	xml.importXml.AllXmlImportTests	0	2	0	?	1
../src/test/edu/internet2/middleware/grouper/xml/importXml/XmlImportMainTest.java	XmlImportMainTest	xml.importXml.XmlImportMainTest	1	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/importXml/XmlLegacyTest.java	XmlLegacyTest	xml.importXml.XmlLegacyTest	15	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xml/userAudit/AllXmlUserAuditTests.java	AllXmlUserAuditTests	xml.userAudit.AllXmlUserAuditTests	0	1	0	?	1
../src/test/edu/internet2/middleware/grouper/xml/userAudit/XmlUserAuditExportTest.java	XmlUserAuditExportTest	xml.userAudit.XmlUserAuditExportTest	1	0	0	GrouperTest	0
../src/test/edu/internet2/middleware/grouper/xmpp/AllXmppTests.java	AllXmppTests	xmpp.AllXmppTests	0	1	0	?	1
../src/test/edu/internet2/middleware/grouper/xmpp/XmppConnectionBeanTest.java	XmppConnectionBeanTest	xmpp.XmppConnectionBeanTest	1	0	0	GrouperTest	0


Call hierarchy
--------------

AllTests	2411
    MembershipFinderTest	2
        * testMembershipSize
        * testFindMembership
    TestStemFinder	12
        * testFindByUuids
        * testFindByIdIndex
        * testFindByName
        * testFindByCurrentName
        * testFindByAlternateName
        * testFindRootStem
        * testFindRootByName
        * testFindAllByApproximateDisplayExtension_whenUpperCaseInRegistry
        * testFindAllByApproximateDisplayName_whenUpperCaseInRegistry
        * testFindAllByApproximateExtension_whenUpperCaseInRegistry
        * testFindByAttributeDefName
        * testFindAllByApproximateName_whenUpperCaseInRegistry
    TestComposite	49
        * testCompositeFinderFindAsFactor
        * testCompositeFinderFindAsOwner
        * testCompositeGetType
        * testCompositeGetOwnerGroup
        * testCompositeGetLeftGroup
        * testCompositeGetRightGroup
        * testFailNotPrivilegedToAddCompositeMember
        * testFailNotPrivilegedToDeleteCompositeMember
        * testDelUnionWithNoChildrenAndNoParents
        * testAddUnionWithOneChildAndNoParents
        * testDelUnionWithOneChildAndNoParents
        * testAddUnionWithCompositeChildAndNoParents
        * testDelUnionWithCompositeChildAndNoParents
        * testAddUnionWithTwoChildrenAndNoParents
        * testDelUnionWithTwoChildrenAndNoParents
        * testAddUnionWithTwoCompositeChildrenAndNoParents
        * testDelUnionWithTwoCompositeChildrenAndNoParents
        * testAddUnionWithNoChildrenAndParent
        * testFailHasCompositeWhenNot
        * testDelUnionWithNoChildrenAndParent
        * testAddUnionWithNoChildrenAndCompositeParent
        * testDelUnionWithNoChildrenAndCompositeParent
        * testAddUnionWithOneChildAndParent
        * testDelUnionWithOneChildAndParent
        * testAddUnionWithOneChildAndCompositeParent
        * testDelUnionWithOneChildAndCompositeParent
        * testAddUnionWithTwoChildrenAndParent
        * testDelUnionWithTwoChildrenAndParent
        * testAddUnionWithTwoChildrenAndCompositeParent
        * testFailIsCompositeWhenNot
        * testDelUnionWithTwoChildrenAndCompositeParent
        * testAddUnionWithOneCompositeChildAndCompositeParent
        * testDelUnionWithOneCompositeChildAndCompositeParent
        * testAddUnionWithChildAndCompositeChildAndParent
        * testDelUnionWithChildAndCompositeChildAndParent
        * testAddUnionWithChildAndCompositeChildAndCompositeParent
        * testDelUnionWithChildAndCompositeChildAndCompositeParent
        * testAddUnionWithTwoCompositeChildrenAndCompositeParent
        * testDelUnionWithTwoCompositeChildrenAndCompositeParent
        * testAddMemberToChildOfComposite
        * testFailToAddMemberWhenHasComposite
        * testDelMemberFromChildofComposite
        * testFailToDeleteMemberWhenHasComposite
        * testFailToAddCompositeMemberWhenHasMember
        * testFailToDeleteCompositeWhenHasMember
        * testFailToDeleteCompositeWhenNotComposite
        * testAddUnionWithNoChildrenAndNoParents
        * testXmlInsert
        * testXmlDifferentUpdateProperties
    TestGroupType	36
        * testFindAllTypes
        * testAddAndDeleteCustomTypeAsNonRoot
        * testDeleteType2
        * testDeleteType
        * testFailToAddFieldAsNonRoot
        * testFailToDeleteWhenInUse
        * testFailToDeleteWhenNotRoot
        * testFindAllAssignableTypes
        * testFindAllAssignableTypesAfterAddition
        * testFindAllTypesAfterAddition
        * testUseCustomAttributeAsNonRoot
        * testAddFieldAttribute
        * testAddFieldDuplicateName
        * testAddAttributeDuplicateName
        * testAddFieldThenAttributeSameName
        * testAddAttributeThenFieldSameName
        * testAddFieldList
        * testAddFieldReadNotAccess
        * testAddFieldWriteNotAccess
        * testAddRemoveType
        * testCreateExistingType
        * testCreateNewTypeAsNonRoot
        * testCreateNewTypeAsRoot
        * testDeleteAsNonRoot
        * testDeleteUnusedCustomList
        * testFailToDeleteUsedCustomList
        * testFailToFindCustomField
        * testFailToFindCustomType
        * testFindCustomField
        * testFindCustomType
        * testGetAttributeReturnTypes
        * testUseCustomAttribute
        * testUseCustomList
        * testDelete_FieldsDeletedWhenGroupTypeIsDeleted
        * testDelete_FieldsDeletedWhenRegistryIsReset
        * testDeleteGroupWithAttrsAndList
    TestSession	7
        * testStartSessionBadSubject
        * testCanGetInnerSessionWithinInnerSession
        * testGetStartTime
        * testNotEqual
        * testStartSessionGoodSubject
        * testStopSession
        * testUseStoppedSession
    TestGrouperVersion	1
        * testVersions
    TestStem	59
        * testGetAllStemsSplitScopeSecure
        * testObliterate
        * testFindParentStems
        * testRoot
        * testRootAsNonRoot
        * testStemModifyAttributesAfterDisablingMembership
        * testStemModifyAttributesAfterEnablingMembership
        * testStemModifyAttributesAfterDisablingMembership2
        * testStemModifyAttributesAfterEnablingMembership2
        * testStemModifyAttributesAfterDisablingMembership3
        * testStemModifyAttributesAfterEnablingMembership3
        * testGetParentStemAtRoot
        * testGetParentStem
        * testGetChildStems
        * testGetChildGroups2
        * testGetChildGroups
        * testPropagateDisplayExtensionChangeAsRoot
        * testPropagateDisplayExtensionChangeAsNonRoot
        * testChildStemsAndGroupsLazyInitialization
        * testParentChildStemsAndGroupsLazyInitialization
        * testAddChildStemWithBadExtnOrDisplayExtn
        * testSetBadStemDisplayExtension
        * testDeleteEmptyStem
        * testDeleteWithAttrPrivs
        * testDeleteEmptyStemInNewSession
        * testFailToDeleteRootStem
        * testFailToDeleteStemWithChildGroups
        * testFailToDeleteStemWithChildStems
        * testFailToDeleteStemWithoutSTEM
        * testGetCreateAttrs
        * testGetModifyAttrsModified
        * testGetModifyAttrsNotModified
        * testGetPrivsStemmersAndCreatorsAsNonRoot
        * testGetPrivsStemmersAndCreatorsAsRoot
        * testStaticSaveStem
        * testStemModifyAttributesAfterUpdatingAttributes
        * testStemModifyAttributesUpdatedAfterGrantingEffectivePriv
        * testStemModifyAttributesUpdatedAfterGrantingImmediatePriv
        * testStemModifyAttributesUpdatedAfterRevokingEffectivePriv
        * testStemModifyAttributesUpdatedAfterRevokingImmediatePriv
        * testAddChildGroup
        * testAddChildGroupAtRootFail
        * testAddChildStem
        * testAddChildStemAtRoot
        * testAddDuplicateChildGroup
        * testAddDuplicateChildStem
        * testSetExtension_EmptyValue
        * testSetExtension_NullValue
        * testSetExtension_ValueContainsColon
        * testSetExtension_WhitespaceOnlyValue
        * testIsRootStem_DoNotThrowNullPointerException
        * testSetStemDisplayName
        * testChildStemsLazyInitializationException
        * testCache
        * testGetChildMembershipGroups
        * testXmlInsert
        * testXmlDifferentUpdateProperties
        * testObliterateAndPointInTime
        * testObliterateAndPointInTimeComposite
    TestField	4
        * testFields
        * testCache
        * testXmlInsert
        * testXmlDifferentUpdateProperties
    TestCompositeU	37
        * testFailNotPrivilegedToAddCompositeMember
        * testAddUnionWithCompositeChildAndNoParents
        * testAddUnionWithNoChildrenAndCompositeParent
        * testAddUnionWithNoChildrenAndParent
        * testAddUnionWithOneChildAndNoParents
        * testAddUnionWithOneChildAndParent
        * testAddUnionWithTwoChildrenAndNoParents
        * testAddUnionWithTwoCompositeChildrenAndNoParents
        * testDelUnionWithCompositeChildAndNoParents
        * testDelUnionWithNoChildrenAndCompositeParent
        * testDelUnionWithNoChildrenAndNoParents
        * testDelUnionWithNoChildrenAndParent
        * testDelUnionWithOneChildAndNoParents
        * testDelUnionWithTwoChildrenAndNoParents
        * testDelUnionWithTwoCompositeChildrenAndNoParents
        * testFailHasCompositeWhenNot
        * testFailNotPrivilegedToDeleteCompositeMember
        * testAddUnionWithChildAndCompositeChildAndParent
        * testAddUnionWithOneChildAndCompositeParent
        * testAddUnionWithOneCompositeChildAndCompositeParent
        * testAddUnionWithTwoChildrenAndCompositeParent
        * testAddUnionWithTwoChildrenAndParent
        * testDelUnionWithOneChildAndCompositeParent
        * testDelUnionWithOneChildAndParent
        * testDelUnionWithOneCompositeChildAndCompositeParent
        * testDelUnionWithTwoChildrenAndCompositeParent
        * testDelUnionWithTwoChildrenAndParent
        * testFailIsCompositeWhenNot
        * testAddMemberToChildOfComposite
        * testAddUnionWithChildAndCompositeChildAndCompositeParent
        * testAddUnionWithTwoCompositeChildrenAndCompositeParent
        * testDelMemberFromChildofComposite
        * testDelUnionWithChildAndCompositeChildAndCompositeParent
        * testDelUnionWithChildAndCompositeChildAndParent
        * testDelUnionWithTwoCompositeChildrenAndCompositeParent
        * testFailToAddMemberWhenHasComposite
        * testFailToDeleteMemberWhenHasComposite
    TestStemApi	110
        * test_rename_no_attr_changes
        * test_move_no_attr_changes
        * test_rename_with_attr_changes
        * test_move_with_attr_changes
        * test_copy_with_disabled_memberships
        * test_getChildGroups_fromRoot
        * test_getChildGroups_fromTop
        * test_getChildGroups_fromChild
        * test_getChildGroups_Scope_nullScope
        * test_getChildGroups_PrivilegeArrayAndScope_nullArray
        * test_getChildGroups_PrivilegeArrayAndScope_nullScope
        * test_getChildGroups_PrivilegeArrayAndScope_createPrivAndOneScope
        * test_getChildGroups_PrivilegeArrayAndScope_createPrivAndSubScope
        * test_getChildGroups_PrivilegeArrayAndScope_viewPrivAndOneScope
        * test_getChildGroups_PrivilegeArrayAndScope_viewPrivAndSubScope
        * test_getChildGroups_PrivilegeArrayAndScope_createAndViewPrivsAndOneScope
        * test_getChildGroups_PrivilegeArrayAndScope_createAndViewPrivsAndSubScope
        * test_getChildGroups_Scope_fromRootScopeONE
        * test_getChildGroups_Scope_fromRootScopeSUB
        * test_getChildGroups_Scope_fromTopScopeONE
        * test_getChildGroups_Scope_fromTopScopeSUB
        * test_getChildGroups_Scope_fromChildScopeONE
        * test_getChildGroups_Scope_fromChildScopeSUB
        * test_getChildStems_fromRoot
        * test_getChildStems_fromTop
        * test_getChildStems_fromChild
        * test_getChildStems_Scope_nullScope
        * test_getChildStems_Scope_fromRootScopeONE
        * test_getChildStems_Scope_fromRootScopeSUB
        * test_getChildStems_Scope_fromTopScopeONE
        * test_getChildStems_Scope_fromTopScopeSUB
        * test_getChildStems_Scope_fromChildScopeONE
        * test_getChildStems_Scope_fromChildScopeSUB
        * test_getChildStems_PrivilegeArrayAndScope_nullArray
        * test_getChildStems_PrivilegeArrayAndScope_nullScope
        * test_getChildStems_PrivilegeArrayAndScope_createPrivAndOneScope
        * test_getChildStems_PrivilegeArrayAndScope_createPrivAndSubScope
        * test_getChildStems_PrivilegeArrayAndScope_viewPrivAndOneScope
        * test_getChildStems_PrivilegeArrayAndScope_viewPrivAndSubScope
        * test_getChildStems_PrivilegeArrayAndScope_createAndViewPrivsAndOneScope
        * test_getChildStems_PrivilegeArrayAndScope_createAndViewPrivsAndSubScope
        * test_getChildStems_PrivilegeArrayAndScope_OneScopeDoNotReturnThisStem
        * test_isChildGroup_nullChild
        * test_isChildGroup_rootAsPotentialParent
        * test_isChildGroup_immediateChild
        * test_isChildGroup_notChild
        * test_isChildStem_nullChild
        * test_isChildStem_rootAsPotentialParent
        * test_isChildStem_rootAsChild
        * test_isChildStem_selfAsChild
        * test_isChildStem_isChild
        * test_isChildStem_notChild
        * test_isRootStem_root
        * test_isRootStem_notRootStem
        * test_revokePriv_Priv_accessPrivilege
        * test_copy_group_name_exists
        * test_copy_stem_name_exists
        * test_move_group_name_exists
        * test_move_stem_name_exists
        * test_move_rootStem
        * test_move_toSubStem
        * test_move_insufficientPrivileges_without_admin_or_wheel_group
        * test_rename_insufficientPrivileges_with_admin_group
        * test_rename_insufficientPrivileges_with_wheel_group
        * test_move_insufficientPrivileges_with_admin_group
        * test_move_insufficientPrivileges_with_wheel_group
        * test_move_insufficientPrivileges_with_wheel_group_in_self_mode
        * testStemMoveAudit
        * test_move
        * test_move2
        * test_move_alternate_name
        * test_move_no_alternate_name
        * test_move_alternate_name_when_alternate_name_already_exists
        * test_move_no_alternate_name_when_alternate_name_already_exists
        * test_rename_alternate_name
        * test_rename_alternate_name_same_name
        * test_rename_and_displayname_alternate_name
        * test_rename_and_displayname_no_alternate_name
        * test_rename_no_alternate_name
        * test_rename_alternate_name_when_alternate_name_already_exists
        * test_rename_no_alternate_name_when_alternate_name_already_exists
        * test_rename_with_duplicate_name
        * test_copy_all
        * test_copy_should_not_copy_alternate_name
        * testStemCopyAudit
        * test_copy_all2
        * test_copy_stem_privs_only
        * test_copy_group_privs_only
        * test_copy_members_only
        * test_copy_attrs_only
        * test_copy_minimum_nonadmin
        * test_copy_with_roles
        * test_copy_with_entities
        * test_move_with_entities
        * test_copy_insufficient_privilege_listGroupAsMember
        * test_copy_insufficient_privilege_groupAsPrivilege_naming
        * test_copy_insufficient_privilege_groupAsPrivilege_access
        * test_copy_no_create_priv
        * test_copy_insufficientPrivileges_with_admin_group
        * test_copy_insufficientPrivileges_with_wheel_group
        * test_option_to_disable_last_membership_change
        * test_option_to_assign_admin_to_root
        * test_option_to_assign_admin_to_inherited_admins
        * test_alternateName
        * test_alternateNameSecurityCheck
        * testCopyPrivs
        * testCreateGroupPrivs
        * testCreateStemPrivs
        * testCreateAttributeDefPrivs
        * testCreateAttributeDefNamePrivs
    TestStemIntegration	14
        * testSetExtension_NotPrivileged
        * testSetExtension_ChangeAsRoot
        * testSetExtension_ChangeAsNonRoot
        * testSetExtension_ChangeAsRootAndPersistAcrossSessions
        * testSetExtension_ChangeAsNonRootAndPersistAcrossSessions
        * testSetExtension_ChangeAndPropagateAsRoot
        * testSetExtensionAndDisplayExtension_ChangeAndPropagateAsNonRoot
        * testSetExtension_ChangeAndPropagateAsNonRoot
        * testInternal_AddChildGroup_CreateNewMemberAfterRegistryReset
        * testInternal_AddChildGroup_ReuseExistingMemberAfterGroupDeletion
        * test_internal_addChildStem_assignUuidIfBlankUuidArgument
        * test_internal_addChildStem_assignUuidIfNullUuidArgument
        * test_internal_addChildGroup_assignUuidIfBlankUuidArgument
        * test_internal_addChildGroup_assignUuidIfNullUuidArgument
    TestGroupTypeIncludeExclude	6
        * testIncludeExcludeOverall
        * testIncludeExcludeSystemOfRecord
        * testTransaction
        * testRequireGroup1
        * testRequireGroup2
        * testRequireGroup
    TestCompositeI	41
        * testFailNotPrivilegedToAddCompositeMember
        * testFailNotPrivilegedToDeleteCompositeMember
        * testDelUnionWithNoChildrenAndNoParents
        * testAddUnionWithOneChildAndNoParents
        * testDelUnionWithOneChildAndNoParents
        * testAddUnionWithCompositeChildAndNoParents
        * testDelUnionWithCompositeChildAndNoParents
        * testAddUnionWithTwoChildrenAndNoParents
        * testDelUnionWithTwoChildrenAndNoParents
        * testAddUnionWithTwoCompositeChildrenAndNoParents
        * testDelUnionWithTwoCompositeChildrenAndNoParents
        * testAddUnionWithNoChildrenAndParent
        * testFailHasCompositeWhenNot
        * testDelUnionWithNoChildrenAndParent
        * testAddUnionWithNoChildrenAndCompositeParent
        * testAddUnionWithOneChildAndCompositeParent
        * testAddUnionWithOneChildAndParent
        * testAddUnionWithTwoChildrenAndParent
        * testDelUnionWithNoChildrenAndCompositeParent
        * testDelUnionWithOneChildAndCompositeParent
        * testDelUnionWithOneChildAndParent
        * testDelUnionWithTwoChildrenAndParent
        * testAddUnionWithTwoChildrenAndCompositeParent
        * testDelUnionWithTwoChildrenAndCompositeParent
        * testFailIsCompositeWhenNot
        * testAddMemberToChildOfComposite
        * testAddUnionWithChildAndCompositeChildAndCompositeParent
        * testAddUnionWithChildAndCompositeChildAndParent
        * testAddUnionWithOneCompositeChildAndCompositeParent
        * testAddUnionWithTwoCompositeChildrenAndCompositeParent
        * testDelMemberFromChildofComposite
        * testDelUnionWithChildAndCompositeChildAndCompositeParent
        * testDelUnionWithChildAndCompositeChildAndParent
        * testDelUnionWithOneCompositeChildAndCompositeParent
        * testDelUnionWithTwoCompositeChildrenAndCompositeParent
        * testFailToAddMemberWhenHasComposite
        * testAddUnionWithNoChildrenAndNoParents
        * testFailToAddCompositeMemberWhenHasMember
        * testFailToDeleteCompositeWhenHasMember
        * testFailToDeleteCompositeWhenNotComposite
        * testFailToDeleteMemberWhenHasComposite
    TestCompositeModel	15
        * testFailInvalidSession
        * testFailNullOwner
        * testIntersectionComposite
        * testComplementComposite
        * testFailInvalidType
        * testFailLeftEqualsRight
        * testFailLeftNotGroup
        * testFailNullLeft
        * testFailNullRight
        * testFailNullType
        * testFailOwnerEqualsLeftFactor
        * testFailOwnerEqualsRightFactor
        * testFailOwnerNotGroupOrStem
        * testFailRightNotGroup
        * testUnionComposite
    TestGrouperSession	8
        * test_getAccessClass_notNull
        * test_getAccessClass_defaultAccessAdapter
        * test_getAccessResolver_notNull
        * test_getAccessResolver_equals
        * test_getNamingClass_notNull
        * test_getNamingClass_defaultAccessAdapter
        * test_getNamingResolver_notNull
        * test_getNamingResolver_equals
    app.AllAppTests	76
        app.messaging.MessageConsumerDaemonTest	2
            * testProcessMessagesHappyPath
            * testProcessMessagesInvalidInputMessages
        app.gsh.AllGshTests	9
            app.gsh.TestGsh	7
                * testGshTest
                * testGshStems
                * testGshGroups
                * testGshPrivs
                * testGshComposites
                * testGshGroupTypes
                * testGshXml
            app.gsh.Test_Unit	2
                * testUnit_SimpleCommandReader_Instantiate
                * testUnit_SimpleCommandReader_AddAndRemove
        app.loader.AllLoaderTests	49
            app.loader.GrouperDaemonDeleteOldRecordsTest	4
                * testDeleteOldAuditEntryNoLoggedInUser
                * testDeleteOldAuditEntry
                * testDeleteOldDeletedPointInTime
                * testObliterateOldStemsWithPointInTime
            app.loader.GrouperLoaderCleanLogsTest	1
                * testCleanLogs
            app.loader.GrouperLoaderOtherJobsTest	1
                * testScheduleJobs
            app.loader.GrouperLoaderQuartzTest	7
                * testQuartzStoringCronTrigger
                * testQuartzStoringSimpleTrigger
                * testQuartzScheduleUpdateInterval
                * testQuartzScheduleUpdateCronExpression
                * testQuartzScheduleUpdateClass
                * testQuartzScheduleUpdatePriority
                * testQuartzScheduleUpdateJobData
            app.loader.GrouperLoaderSecurityTest	6
                * testGroupAutoCreate
                * testSecurityUserEditType
                * testSecurityUserEditTypeNonGroupFail
                * testSecurityUserEditTypeGroupSucceed
                * testSecurityUserEditTypeWheelFail
                * testSecurityUserEditTypeWheelSucceed
            app.loader.GrouperLoaderTest	25
                * testLoaderTypesGroupMeta
                * testLoaderTypes
                * testLoaderAttributeDef
                * testLoaderAttributeDefActions
                * testLoaderSubjectIdentifier
                * testLoaderShouldAbortWithoutChangingMemberships
                * testLoaderShouldEmptyTheGroup
                * testLoaderDisplayNameChangeForAddIncludeExclueGroup
                * testLoaderDisplayNameChangeForRequireInGroups
                * testLoaderUnresolvable
                * testLoaderUnresolvablesInLoaderDBOneGroup
                * testLoaderUnresolvablesInLoaderDBGroupList
                * testLoaderFailsafeGroupListManagedGroupsOK1
                * testLoaderFailsafeGroupListManagedGroupsOK2
                * testLoaderFailsafeGroupListManagedGroupsFail1
                * testLoaderFailsafeGroupListManagedGroupsFail2
                * testLoaderFailsafeGroupListManagedGroupsOK3
                * testIncrementalLoaderSimpleSubjectId
                * testIncrementalLoaderSimpleSubjectIdWithAndGroups
                * testIncrementalLoaderSimpleSubjectIdAndSource
                * testIncrementalLoaderSimpleSubjectIdentifier
                * testIncrementalLoaderSimpleSubjectIdOrIdentifier
                * testIncrementalLoaderListSubjectIdAndSourceId
                * testIncrementalLoaderListSubjectIdentifierWithAndGroups
                * testIncrementalLoaderSimpleFullSyncThreshold
            app.loader.GrouperDaemonSchedulerCheckTest	1
                * testJob
            app.loader.db.AllLoaderDbTests	4
                app.loader.db.GrouperLoaderDbTest	2
                    * testFindGrouperConnection
                    * testFindConfigName
                app.loader.db.Hib3GrouperDdlTest	1
                    * testPersistence
                app.loader.db.Hib3GrouploaderLogTest	1
                    * testPersistence
            app.loader.ldap.AllLoaderLdapTests	0
                app.loader.ldap.LoaderLdapElUtilsTest	0
        app.attestation.AllAttestationTests	4
            app.attestation.GrouperAttestationJobTest	4
                * testAttestationUpgrade
                * testGrouperAttestationPrivileges
                * testDaemonUpdatingCalculatedDates
                * testBuildAttestationGroupEmails
        app.deprovisioning.AllDeprovisioningTests	7
            app.deprovisioning.GrouperDeprovisioningJobTest	3
                * testRetrieveAffiliations
                * testDaemonUpdatingMetadataOnGroups
                * testDaemonUpdatingCalculatedDates
            app.deprovisioning.GrouperDeprovisioningLogicTest	2
                * testUpdateDeprovisioningMetadata
                * testUpdateDeprovisioningMetadataSmall
            app.deprovisioning.GrouperDeprovisioningOverallConfigurationTest	1
                * testRetrieveConfiguration
            app.deprovisioning.GrouperDeprovisioningEmailServiceTest	1
                * testBuildEmailObjects
        app.usdu.AllUsduTests	5
            app.usdu.TestUSDU	5
                * testMemberships
                * testCustomList
                * testAccessPrivilege
                * testNamingPrivilege
                * testFailsafe
    attr.AllAttributeTests	200
        attr.AttributeDefScopeTest	6
            * testHibernate
            * testTypeScope
            * testTypeScopeAttrAssign
            * testRetrieveMultiple
            * testXmlInsert
            * testXmlDifferentUpdateProperties
        attr.EffMshipAttributeSecurityTest	9
            * testGrouperSystem
            * testSecuritySubj0
            * testSecuritySubj1
            * testSecuritySubj2
            * testSecuritySubj3
            * testSecuritySubj4
            * testSecuritySubj5
            * testSecuritySubj6
            * testSecuritySubj7
        attr.AttributeDefNameSetTest	20
            * testHibernate
            * testSetLogic
            * testComplexRemoveBfromA
            * testComplexRemoveHfromA
            * testComplexRemoveIfromA
            * testComplexRemoveCfromB
            * testComplexRemoveDfromB
            * testComplexRemoveEfromC
            * testComplexRemoveGfromC
            * testComplexRemoveEfromD
            * testComplexRemoveFfromE
            * testComplexRemoveLfromE
            * testComplexRemoveFfromG
            * testComplexRemoveIfromH
            * testComplexRemoveJfromI
            * testComplexRemoveFfromJ
            * testComplexRemoveHfromJ
            * testComplexRemoveCfromK
            * testXmlInsert
            * testXmlDifferentUpdateProperties
        attr.MemberAttributeSecurityTest	4
            * testGrouperSystem
